date,SO2_OesteAvdaArgentina,SO2_EsteAvdaCastilla,NO2_OesteAvdaArgentina,NO_EsteAvdaCastilla,NO2_OesteAvdaArgentina,NO2_EsteAvdaCastilla,CO_OesteAvdaArgentina,CO_EsteAvdaCastilla,PM10_OesteAvdaArgentina,PM10_EsteAvdaCastilla,O3_OesteAvdaArgentina,O3_EsteAvdaCastilla,SO2_GijonGlobal,NO_GijonGlobal,NO2_GijonGlobal,CO_GijonGlobal,PM10_GijonGlobal,O3_GijonGlobal
2019-04-08,10.0,4.0,73.0,44.0,73.0,66.0,0.74,0.57,30.0,22.0,85.0,89.0,11.0,93.0,91.0,0.9,34.0,105.0
2022-09-14,7.0,3.0,48.0,39.0,48.0,32.0,0.74,0.9,133.0,41.0,89.0,77.0,10.0,99.0,49.0,0.9,133.0,89.0
2019-03-26,26.0,9.0,20.0,3.0,20.0,8.0,0.92,0.32,68.0,62.0,89.0,100.0,26.0,9.0,24.0,0.92,68.0,111.0
2023-08-15,2.0,4.0,22.0,4.0,22.0,12.0,0.12,0.25,20.0,22.0,80.0,69.0,4.0,13.0,22.0,0.56,27.0,80.0
2019-07-08,3.0,2.0,30.0,6.0,30.0,16.0,0.87,0.32,48.0,24.0,79.0,83.0,5.0,18.0,42.0,0.87,48.0,90.0
2022-05-13,3.0,4.0,15.0,4.0,15.0,11.0,0.13,0.21,36.0,24.0,36.0,70.0,4.0,5.0,17.0,0.35,37.0,78.0
2019-07-20,3.0,6.0,27.0,11.0,27.0,40.0,1.11,0.84,39.0,39.0,44.0,54.0,32.0,26.0,44.0,2.09,61.0,58.0
2019-04-17,15.0,14.0,80.0,105.0,80.0,53.0,3.48,1.06,86.0,45.0,78.0,74.0,67.0,130.0,89.0,3.48,86.0,97.0
2023-12-02,8.0,6.0,44.0,24.0,44.0,28.0,0.794,0.64,33.0,43.0,48.0,55.0,8.0,44.0,46.0,0.64,43.0,91.0
2021-01-13,23.0,6.0,75.0,62.0,75.0,61.0,7.3,0.68,59.0,68.0,52.0,63.0,23.0,168.0,76.0,7.3,116.0,69.0
2022-07-21,1.0,1.0,19.0,12.8,19.0,23.0,0.1,0.68,34.0,78.0,50.0,70.0,3.0,11.0,19.0,0.68,78.0,80.0
2019-10-09,5.0,4.0,36.0,31.0,36.0,47.0,1.8,0.33,40.0,65.0,69.0,65.0,12.0,31.0,54.0,1.8,65.0,73.0
2020-05-03,4.0,4.0,11.0,24.0,11.0,26.75,1.22,0.3,30.0,24.0,53.0,56.0,4.0,7.0,12.0,1.22,36.0,72.0
2021-03-23,20.0,8.0,41.0,78.0,41.0,43.0,0.96,0.59,78.0,37.0,66.0,80.0,20.0,138.0,53.0,0.96,78.0,85.0
2021-12-29,26.0,3.0,51.0,88.0,51.0,49.0,0.54,0.69,82.0,69.0,56.0,50.0,26.0,101.0,62.0,0.69,82.0,66.0
2023-07-11,8.0,7.0,40.0,5.0,40.0,25.0,2.04,0.8,64.0,30.0,71.0,76.0,8.0,19.0,40.0,2.04,64.0,82.0
2020-08-13,6.0,1.0,25.0,17.0,25.0,35.0,0.65,0.38,30.0,33.0,65.0,68.0,14.0,17.0,35.0,0.87,33.0,77.0
2021-09-01,5.0,5.0,42.0,38.0,42.0,39.0,0.14,0.54,83.0,51.0,70.0,77.0,5.0,66.0,58.0,0.54,83.0,77.0
2020-05-27,3.0,4.0,27.0,12.0,27.0,24.0,0.87,0.36,42.0,42.0,72.0,82.0,4.0,54.0,31.0,0.87,69.0,98.0
2021-11-25,7.0,1.0,59.0,17.0,59.0,51.0,0.54,0.89,38.0,16.0,52.0,56.0,7.0,44.0,70.0,0.89,38.0,64.0
2020-08-24,2.0,2.0,27.0,8.0,27.0,17.0,0.29,0.21,28.0,38.0,61.0,65.0,2.0,11.0,33.0,0.42,38.0,78.0
2020-04-05,3.0,2.0,20.0,3.0,20.0,25.0,0.96,0.38,22.0,24.0,75.0,78.0,3.0,6.0,40.0,0.96,29.0,96.0
2022-05-01,6.0,4.0,31.0,3.0,31.0,23.0,1.26,0.96,88.0,55.0,70.0,106.0,8.0,5.0,31.0,1.28,88.0,125.0
2020-03-30,3.0,2.0,12.0,4.0,12.0,6.0,0.3,0.25,27.0,34.0,76.0,79.0,3.0,5.0,12.0,0.42,34.0,103.0
2023-11-23,4.0,6.0,56.0,57.0,56.0,31.0,0.98,0.43,53.0,25.0,56.0,63.0,6.0,94.0,56.0,0.98,53.0,99.0
2021-09-23,7.0,2.0,32.0,44.0,32.0,32.0,2.92,0.45,74.0,37.0,71.0,79.0,7.0,56.0,41.0,2.92,74.0,89.0
2022-09-03,6.0,4.0,21.0,4.0,21.0,19.0,0.46,0.49,44.0,30.0,93.0,86.0,18.0,11.0,47.0,0.49,44.0,93.0
2020-09-18,3.0,6.0,49.0,8.0,49.0,37.0,0.73,0.5,30.0,27.0,79.0,85.0,6.0,49.0,49.0,1.0,56.0,94.0
2021-07-13,5.0,4.0,23.0,12.0,23.0,24.0,0.64,0.85,58.0,41.0,48.0,44.0,9.0,17.0,30.0,0.85,58.0,48.0
2020-10-21,6.0,7.0,46.0,66.0,46.0,40.0,1.27,0.36,56.0,31.0,63.0,64.0,11.0,136.0,51.0,1.27,56.0,72.0
2020-03-15,17.0,7.0,30.0,6.0,30.0,23.0,2.09,0.5,57.0,36.0,65.0,81.0,17.0,7.0,30.0,2.09,57.0,107.0
2022-08-15,3.0,2.0,17.0,4.0,17.0,18.0,0.32,0.56,50.0,38.0,103.0,110.0,10.0,4.0,18.0,0.56,50.0,119.0
2020-12-13,9.0,4.0,45.0,77.0,45.0,38.0,3.7,1.05,99.0,97.0,20.0,16.0,9.0,98.0,52.0,3.7,99.0,34.0
2019-11-23,10.0,2.0,27.0,14.0,27.0,37.0,2.5,0.58,27.0,27.0,82.0,80.0,10.0,17.0,39.0,2.5,30.0,102.0
2022-03-28,30.0,6.0,64.0,71.0,64.0,49.0,0.82,0.75,117.0,141.0,52.0,82.0,30.0,124.0,64.0,0.82,141.0,105.0
2021-11-19,17.0,8.0,57.0,89.0,57.0,43.0,5.65,0.73,111.0,36.0,52.0,55.0,17.0,169.0,94.0,5.65,111.0,62.0
2022-10-27,13.0,4.0,52.0,83.0,52.0,48.0,2.22,1.18,193.0,70.0,81.0,66.0,13.0,148.0,66.0,2.22,193.0,81.0
2020-02-05,4.0,4.0,55.0,5.0,55.0,27.0,0.42,0.26,67.0,44.0,67.0,77.0,4.0,156.0,74.0,0.47,67.0,87.0
2021-05-24,19.0,6.0,33.0,7.0,33.0,32.0,1.12,0.57,96.0,64.0,68.0,84.0,38.0,12.0,57.0,1.71,96.0,84.0
2021-10-13,4.0,9.0,34.0,65.0,34.0,37.0,0.42,0.67,41.0,44.0,65.0,74.0,9.0,80.0,47.0,0.67,47.0,84.0
2021-07-17,3.0,3.0,7.0,4.0,7.0,10.0,0.1,0.62,42.0,26.0,75.0,77.0,4.0,17.0,24.0,0.62,45.0,85.0
2022-12-05,23.0,5.0,55.0,110.0,55.0,53.0,1.69,0.54,72.0,52.0,61.0,58.0,23.0,110.0,78.0,1.69,72.0,61.0
2020-02-09,33.0,4.0,40.0,71.0,40.0,44.0,8.02,0.88,52.0,153.0,49.0,50.0,33.0,71.0,59.0,8.02,153.0,66.0
2022-09-30,6.0,12.0,40.0,14.0,40.0,31.0,0.33,0.44,59.0,36.0,63.0,56.0,12.0,47.0,57.0,0.49,59.0,63.0
2022-08-09,2.0,4.0,40.0,7.0,40.0,29.0,0.26,0.29,3.0,43.0,102.0,101.0,5.0,30.0,57.0,0.43,58.0,109.0
2019-07-03,3.0,1.0,29.0,10.0,29.0,19.0,0.22,0.34,35.0,31.0,59.0,60.0,4.0,23.0,36.0,0.44,42.0,68.0
2022-11-30,15.0,2.0,31.0,89.0,31.0,34.0,0.49,0.38,85.0,32.0,77.0,72.0,15.0,89.0,37.0,0.49,85.0,77.0
2022-04-18,8.0,3.0,49.0,13.0,49.0,43.0,0.5,0.48,65.0,32.0,60.0,93.0,8.0,44.0,54.0,1.21,65.0,106.0
2019-12-09,7.0,5.0,49.0,31.0,49.0,42.0,1.08,0.9,53.0,65.0,60.0,63.0,12.0,50.0,72.0,1.08,71.0,84.0
2019-05-15,4.0,13.0,48.0,27.0,48.0,42.0,1.17,1.08,79.0,50.0,85.0,86.0,13.0,150.0,51.0,1.17,79.0,101.0
2019-07-15,2.0,5.0,30.0,23.0,30.0,31.0,2.72,0.51,60.0,39.0,89.0,109.0,11.0,33.0,32.0,2.72,60.0,109.0
2019-01-17,10.0,8.0,71.0,32.0,71.0,66.0,1.62,0.7,49.0,24.0,60.0,51.0,10.0,50.0,73.0,1.62,74.0,71.0
2022-05-02,2.0,5.0,29.0,2.0,29.0,17.0,0.18,0.23,46.0,27.0,70.0,102.0,5.0,4.0,48.0,0.38,46.0,124.0
2020-06-23,2.0,9.0,21.0,7.0,21.0,24.0,0.6,0.35,129.0,93.0,76.0,81.0,9.0,18.0,38.0,1.05,187.0,92.0
2021-10-24,24.0,4.0,31.0,19.0,31.0,30.0,6.2,0.84,62.0,21.0,54.0,63.0,24.0,22.0,38.0,6.2,62.0,69.0
2020-07-06,2.0,1.0,12.0,9.0,12.0,11.0,0.25,0.2,34.0,45.0,47.0,56.0,2.0,9.0,12.0,0.31,45.0,70.0
2022-01-20,22.0,10.0,48.0,69.0,48.0,46.0,0.65,0.55,104.0,35.0,65.0,72.0,22.0,80.0,48.0,0.65,104.0,87.0
2023-08-31,5.0,4.0,25.0,17.0,25.0,31.0,0.17,0.33,36.0,19.0,74.0,57.0,10.0,31.0,31.0,0.72,36.0,74.0
2019-02-19,23.0,11.0,65.0,86.0,65.0,49.0,5.03,0.59,52.0,54.0,81.0,80.0,23.0,118.0,73.0,5.03,62.0,84.0
2023-07-19,7.0,5.0,7.0,5.0,7.0,11.0,0.23,0.29,22.0,20.0,65.0,66.0,7.0,11.0,12.0,0.52,27.0,70.0
2022-01-25,30.0,17.0,65.0,125.0,65.0,53.0,1.83,0.9,105.0,62.0,49.0,65.0,30.0,125.0,73.0,1.83,113.0,65.0
2019-05-09,10.0,12.0,64.0,50.0,64.0,57.0,3.09,1.0,63.0,69.0,70.0,55.0,14.0,84.0,76.0,3.09,80.0,78.0
2022-11-22,18.0,4.0,54.0,62.0,54.0,47.0,1.99,0.59,42.0,43.0,71.0,46.0,18.0,99.0,64.0,1.99,43.0,79.0
2019-01-05,23.0,9.0,82.0,85.0,82.0,61.0,6.08,0.88,68.0,62.0,59.0,52.0,23.0,211.0,83.0,6.08,74.0,59.0
2022-05-28,2.0,6.0,10.0,7.0,10.0,7.0,0.1,0.53,36.0,25.0,48.0,77.0,6.0,7.0,10.0,0.53,37.0,88.0
2023-10-25,23.0,6.0,53.0,11.0,53.0,36.0,0.47,0.75,64.0,30.0,53.0,64.0,23.0,38.0,63.0,3.48,64.0,80.0
2022-08-21,4.0,3.0,30.0,5.0,30.0,17.0,0.18,0.28,42.0,41.0,63.0,63.0,12.0,8.0,35.0,0.7,52.0,69.0
2019-06-08,27.0,8.0,27.0,15.0,27.0,26.0,3.65,0.37,38.0,35.0,74.0,79.0,27.0,27.0,29.0,3.65,39.0,88.0
2021-07-03,4.0,7.0,30.0,6.0,30.0,22.0,0.34,0.67,53.0,33.0,60.0,65.0,7.0,25.0,38.0,0.8,53.0,72.0
2019-03-04,52.0,22.0,53.0,8.0,53.0,41.0,1.36,0.81,61.0,58.0,83.0,79.0,52.0,17.0,57.0,2.49,61.0,100.0
2019-02-04,63.0,14.0,84.0,183.0,84.0,78.0,7.67,1.3,93.0,62.0,41.0,20.0,63.0,264.0,95.0,7.67,93.0,60.0
2022-12-19,5.0,2.0,19.0,9.0,19.0,21.0,0.12,0.13,18.0,13.0,77.0,71.0,5.0,9.0,21.0,0.26,21.0,78.0
2020-07-02,3.0,1.0,37.0,5.0,37.0,12.0,1.39,0.27,31.0,28.0,38.0,52.0,6.0,23.0,37.0,1.39,33.0,62.0
2019-02-23,45.0,11.0,68.0,82.0,68.0,65.0,4.67,1.81,77.0,72.0,84.0,82.0,45.0,97.0,90.0,4.67,87.0,97.0
2021-02-23,49.0,5.0,60.0,118.0,60.0,70.0,6.23,0.81,136.0,73.0,70.0,81.0,49.0,181.0,84.0,6.23,136.0,88.0
2020-04-26,3.0,3.0,15.0,3.0,15.0,23.0,0.87,0.35,36.0,38.0,72.0,77.0,5.0,4.0,23.0,0.87,41.0,99.0
2019-05-11,7.0,7.0,39.0,10.0,39.0,38.0,1.0,0.88,45.0,28.0,73.0,70.0,25.0,21.0,39.0,1.42,45.0,88.0
2022-11-09,5.0,8.0,51.0,38.0,51.0,49.0,0.55,0.67,81.0,80.0,61.0,50.0,8.0,64.0,66.0,0.82,81.0,65.0
2019-06-20,2.0,4.0,28.0,9.0,28.0,23.0,0.88,0.3,23.0,18.0,58.0,57.0,4.0,18.0,34.0,0.88,24.0,68.0
2022-04-11,9.0,4.0,29.0,4.0,29.0,25.0,0.27,0.4,68.0,30.0,46.0,80.0,44.0,11.0,54.0,2.04,68.0,100.0
2021-06-20,4.0,3.0,19.0,7.0,19.0,17.0,0.15,0.73,49.0,24.0,69.0,69.0,5.0,10.0,24.0,0.73,49.0,69.0
2021-10-31,5.0,1.0,29.0,12.0,29.0,24.0,0.97,1.13,45.0,21.0,56.0,55.0,22.0,18.0,46.0,1.44,45.0,69.0
2020-12-16,5.0,4.0,62.0,51.0,62.0,63.0,2.43,0.62,52.0,32.0,59.0,69.0,5.0,82.0,78.0,2.43,52.0,74.0
2023-04-09,22.0,8.0,44.0,9.0,44.0,33.0,3.41,0.97,125.0,45.0,110.0,110.0,29.0,14.0,46.0,3.41,125.0,116.0
2021-08-11,3.0,7.0,19.0,8.0,19.0,14.0,0.1,0.78,38.0,29.0,38.0,51.0,7.0,9.0,23.0,0.78,38.0,58.0
2019-06-11,9.0,4.0,30.0,22.0,30.0,53.0,2.07,0.58,49.0,32.0,74.0,87.0,20.0,26.0,53.0,2.07,49.0,90.0
2020-01-05,4.0,6.0,47.0,51.0,47.0,28.0,0.9,0.67,49.0,52.0,62.0,22.5,7.0,139.0,64.0,0.9,66.0,76.0
2022-10-07,3.0,2.0,43.0,12.0,43.0,15.0,1.01,0.39,74.0,77.0,76.0,57.0,4.0,53.0,45.0,1.01,77.0,76.0
2019-01-27,54.0,3.0,49.0,7.0,49.0,41.0,2.22,1.04,49.0,146.0,73.0,63.0,54.0,12.0,49.0,2.22,146.0,90.0
2021-12-19,29.0,3.0,55.0,86.0,55.0,54.0,1.21,0.92,79.0,43.0,39.0,37.0,29.0,121.0,61.0,1.27,148.0,39.0
2019-01-11,45.0,9.0,86.0,142.0,86.0,60.0,5.66,1.02,79.0,79.0,39.0,15.0,45.0,235.0,88.0,5.66,84.0,43.0
2019-01-14,10.0,10.0,82.0,123.0,82.0,69.0,0.94,0.88,94.0,36.0,53.0,50.0,18.0,179.0,82.0,1.22,115.0,57.0
2020-10-15,6.0,7.0,42.0,22.0,42.0,52.0,0.85,0.24,36.0,22.0,67.0,65.0,7.0,35.0,67.0,0.85,36.0,76.0
2020-07-30,3.0,1.0,35.0,15.0,35.0,38.0,1.04,1.29,53.0,46.0,77.0,74.0,8.0,31.0,53.0,1.29,68.0,99.0
2022-04-10,11.0,3.0,37.0,8.0,37.0,46.0,0.2,0.59,51.0,38.0,51.0,83.0,34.0,14.0,52.0,1.07,78.0,92.0
2022-11-03,20.0,3.0,46.0,27.0,46.0,38.0,2.47,0.55,72.0,41.0,81.0,68.0,37.0,46.0,52.0,2.47,72.0,81.0
2023-05-27,5.0,5.0,38.0,4.0,38.0,28.0,0.77,0.45,92.0,84.0,106.0,112.0,6.0,14.0,38.0,1.03,92.0,125.0
2021-06-17,2.0,6.0,25.0,8.0,25.0,19.0,0.14,0.73,54.0,68.0,61.0,64.0,6.0,19.0,38.0,0.73,68.0,66.0
2022-09-22,13.0,3.0,32.0,58.0,32.0,35.0,0.65,0.47,219.0,28.0,94.0,84.0,13.0,58.0,46.0,0.65,219.0,94.0
2023-10-30,16.0,5.0,34.0,40.0,34.0,34.0,0.83,0.25,44.0,21.0,58.0,73.0,16.0,81.0,60.0,0.83,44.0,77.0
2020-07-12,2.0,2.0,15.0,7.0,15.0,5.0,0.87,0.25,33.0,37.0,80.0,86.0,2.0,7.0,15.0,0.87,43.0,108.0
2022-07-12,1.0,2.0,35.0,14.0,35.0,27.0,1.96,1.41,83.0,64.0,58.0,86.0,7.0,33.0,35.0,2.49,83.0,86.0
2023-09-30,3.0,3.0,47.0,9.0,47.0,33.0,1.43,0.28,59.0,75.0,82.0,88.0,4.0,67.0,47.0,1.43,75.0,88.0
2022-03-20,30.0,2.0,41.0,26.0,41.0,58.0,5.91,0.55,85.0,65.0,54.0,80.0,30.0,83.0,73.0,5.91,85.0,101.0
2020-05-29,4.0,2.0,42.0,11.0,42.0,31.0,0.97,0.72,87.0,62.0,73.0,85.0,6.0,69.0,43.0,0.97,87.0,99.0
2021-04-26,8.0,4.0,42.0,21.0,42.0,38.0,0.41,0.44,47.0,43.0,64.0,90.0,28.0,53.0,50.0,0.73,54.0,90.0
2021-12-05,22.0,6.0,40.0,5.0,40.0,37.0,1.36,0.94,92.0,48.0,56.0,74.0,22.0,7.0,40.0,1.36,92.0,85.0
2022-09-01,4.0,2.0,23.0,38.0,23.0,25.0,0.66,1.21,64.0,40.0,80.0,77.0,17.0,38.0,36.0,1.21,64.0,80.0
2023-03-03,11.0,15.0,44.5,48.0,44.5,54.0,0.77,0.78,64.0,42.0,78.0,86.0,15.0,58.0,65.0,1.3,90.0,91.0
2019-04-10,6.0,9.0,39.0,21.0,39.0,59.0,1.51,0.47,26.0,21.0,81.0,84.0,9.0,21.0,59.0,1.51,26.0,104.0
2022-06-29,6.0,3.0,26.0,6.0,26.0,19.0,0.26,0.65,101.0,36.0,24.0,57.0,10.0,7.0,30.0,0.71,101.0,63.0
2022-08-24,2.0,3.0,19.0,9.0,19.0,23.0,0.11,0.3,42.0,25.0,51.0,41.0,4.0,11.0,26.0,0.47,43.0,51.0
2021-10-27,19.0,9.0,56.0,137.0,56.0,49.0,8.05,0.91,72.0,60.0,45.0,56.0,30.0,137.0,77.0,8.05,72.0,56.0
2022-06-18,5.0,3.0,36.0,8.0,36.0,25.0,0.48,0.74,110.0,92.0,32.0,64.0,24.0,14.0,36.0,1.15,110.0,70.0
2023-02-23,7.0,14.0,59.0,22.0,59.0,53.0,0.62,0.48,32.0,34.0,73.0,70.0,14.0,24.0,59.0,0.89,34.0,83.0
2020-02-25,39.0,9.0,36.0,8.0,36.0,24.0,1.67,0.82,57.0,44.0,65.0,68.0,39.0,14.0,53.0,1.76,57.0,94.0
2021-06-09,4.0,5.0,27.0,6.0,27.0,19.0,0.25,0.38,39.0,21.0,60.0,70.0,5.0,22.0,39.0,0.4,39.0,76.0
2023-07-04,3.0,6.0,13.0,10.0,13.0,27.0,0.72,0.59,37.0,62.0,60.0,53.0,12.0,10.0,27.0,1.84,62.0,61.0
2023-11-24,21.0,6.0,51.0,31.0,51.0,34.0,6.61,0.48,78.0,70.0,49.0,56.0,21.0,56.0,51.0,6.61,78.0,83.0
2020-11-14,15.0,6.0,40.0,66.0,40.0,72.0,7.44,0.64,72.0,199.0,50.0,60.0,15.0,72.0,72.0,7.44,199.0,64.0
2023-12-24,18.0,7.0,50.0,37.0,50.0,32.0,0.75,0.87,75.0,50.0,28.0,40.0,18.0,149.0,63.0,1.3,153.0,58.0
2021-03-12,7.0,6.0,46.0,25.0,46.0,48.0,0.3,0.5,72.0,68.0,62.0,71.0,13.0,27.0,60.0,0.71,72.0,78.0
2021-10-02,3.0,4.0,38.0,37.0,38.0,35.0,2.93,0.87,120.0,81.0,44.0,42.0,5.0,109.0,61.0,2.93,120.0,53.0
2022-01-07,16.0,18.0,43.0,20.0,43.0,52.0,0.99,0.78,87.0,33.0,71.0,68.0,18.0,20.0,53.0,1.04,97.0,78.0
2023-10-03,2.0,4.0,24.0,3.0,24.0,19.0,0.17,0.51,25.0,27.0,68.0,77.0,8.0,12.0,39.0,1.3,54.0,77.0
2019-10-22,17.0,2.0,50.0,85.0,50.0,46.0,6.95,0.74,50.0,78.0,77.0,80.0,17.0,85.0,64.0,6.95,78.0,80.0
2021-09-27,5.0,2.0,37.0,7.0,37.0,39.0,3.12,0.68,78.0,44.0,60.0,71.0,9.0,12.0,41.0,3.12,78.0,73.0
2020-01-08,53.0,11.0,66.0,160.0,66.0,56.0,5.76,1.03,273.0,304.0,35.0,23.0,53.0,170.0,75.0,5.76,304.0,40.0
2021-07-19,4.0,3.0,27.0,33.0,27.0,28.0,1.33,1.6,111.0,117.0,80.0,82.0,6.0,36.0,35.0,1.6,134.0,88.0
2021-10-12,5.0,8.0,12.0,7.0,12.0,26.0,0.27,0.42,41.0,31.0,70.0,79.0,8.0,16.0,30.0,0.42,91.0,86.0
2023-06-28,6.0,5.0,38.0,9.0,38.0,22.0,1.25,0.33,76.0,25.0,69.0,66.0,6.0,58.0,38.0,2.09,76.0,71.0
2019-02-15,36.0,13.0,88.0,179.0,88.0,82.0,7.56,0.95,96.0,66.0,57.0,50.0,36.0,184.0,124.0,7.56,96.0,81.0
2022-04-16,3.0,3.0,12.0,3.0,12.0,15.0,0.15,0.26,41.0,23.0,61.0,93.0,9.0,6.0,26.0,0.46,55.0,115.0
2021-10-10,10.0,6.0,26.0,14.0,26.0,33.0,0.49,0.51,70.0,25.0,70.0,77.0,11.0,23.0,34.0,0.51,70.0,89.0
2019-10-17,6.0,2.0,44.0,44.0,44.0,36.0,1.09,0.55,45.0,81.0,60.0,67.0,9.0,154.0,54.0,1.09,81.0,68.0
2020-02-01,2.0,2.0,50.0,65.0,50.0,39.0,1.87,0.88,70.0,198.0,41.0,46.0,5.0,155.0,65.0,1.87,198.0,49.0
2021-12-26,17.0,3.0,39.0,52.0,39.0,48.0,0.38,0.99,64.0,42.0,28.0,13.0,17.0,79.0,52.0,1.0,70.0,28.0
2021-01-16,38.0,10.0,57.0,46.0,57.0,51.0,8.26,1.22,61.0,50.0,36.0,51.0,38.0,58.0,68.0,8.26,68.0,60.0
2023-08-08,2.0,5.0,31.0,7.0,31.0,23.0,0.44,0.27,49.0,23.0,89.0,95.0,5.0,72.0,41.0,0.56,49.0,95.0
2020-11-16,8.0,8.0,50.0,60.0,50.0,47.0,0.87,0.37,100.0,65.0,61.0,67.0,8.0,78.0,50.0,0.87,100.0,71.0
2020-07-26,4.0,3.0,25.0,14.0,25.0,22.0,0.4,0.73,33.0,25.0,41.0,43.0,5.0,14.0,25.0,0.73,33.0,62.0
2021-06-24,4.0,6.0,28.0,24.0,28.0,32.0,0.38,0.65,67.0,34.0,73.0,72.0,6.0,54.0,47.0,0.65,67.0,74.0
2021-06-11,3.0,3.0,19.0,8.0,19.0,17.0,0.1,0.26,26.0,19.0,48.0,47.0,3.0,15.0,30.0,0.4,26.0,52.0
2019-05-17,10.0,14.0,36.0,8.0,36.0,41.0,1.75,0.79,48.0,36.0,87.0,69.0,22.0,23.0,57.0,1.75,51.0,100.0
2020-06-14,18.0,3.0,19.0,5.0,19.0,18.0,0.81,0.38,33.0,32.0,67.0,77.0,22.0,6.0,26.0,0.81,55.0,89.0
2019-04-29,8.0,5.0,48.0,42.0,48.0,39.0,0.9,0.47,53.0,38.0,77.0,79.0,8.0,93.0,59.0,0.9,53.0,94.0
2020-08-15,3.0,1.0,26.0,6.0,26.0,21.0,0.47,0.34,33.0,27.0,61.0,64.0,6.0,14.0,27.0,0.58,40.0,79.0
2023-12-06,19.0,7.0,43.0,43.0,43.0,36.0,4.72,0.73,60.0,40.0,22.0,18.0,19.0,67.0,49.0,4.72,173.0,53.0
2019-01-31,37.0,16.0,86.0,28.0,86.0,52.0,2.28,0.82,67.0,67.0,86.0,68.0,57.0,176.0,86.0,2.28,67.0,93.0
2020-02-29,58.0,7.0,50.0,8.0,50.0,29.0,1.3,0.62,165.0,193.0,68.0,77.0,62.0,12.0,51.0,3.0,205.0,99.0
2022-06-12,2.0,1.0,22.0,8.0,22.0,14.0,0.11,0.49,43.0,38.0,37.0,70.0,4.0,8.0,22.0,0.49,46.0,80.0
2019-12-13,15.0,5.0,31.0,11.0,31.0,34.0,1.71,0.61,45.0,54.0,62.0,69.0,15.0,16.0,39.0,1.71,54.0,89.0
2022-05-29,2.0,4.0,15.0,7.0,15.0,11.0,0.11,0.56,49.0,30.0,67.0,102.0,6.0,9.0,15.0,0.56,49.0,117.0
2022-09-11,4.0,4.0,34.0,6.0,34.0,20.0,0.64,0.51,44.0,29.0,75.0,77.0,18.0,23.0,34.0,0.7,52.0,82.0
2021-12-24,17.0,3.0,56.0,69.0,56.0,53.0,0.39,0.79,84.0,46.0,56.0,59.0,17.0,105.0,68.0,1.14,84.0,64.0
2022-07-23,2.0,9.0,18.0,10.4,18.0,17.0,0.11,0.13,26.0,18.0,55.0,75.0,9.0,12.0,18.0,0.26,30.0,85.0
2022-07-19,2.0,2.0,41.0,12.0,41.0,29.0,0.49,0.89,63.0,79.0,52.0,77.0,7.0,18.0,41.0,0.89,79.0,82.0
2020-10-02,12.0,1.0,30.0,8.0,30.0,33.0,2.34,0.36,40.0,28.0,68.0,68.0,12.0,11.0,34.0,2.34,46.0,83.0
2023-03-25,12.0,15.0,32.0,7.0,32.0,22.0,1.88,0.29,55.0,150.0,97.0,87.0,15.0,23.0,52.0,1.88,150.0,97.0
2023-01-28,3.0,3.0,33.0,5.0,33.0,29.0,0.24,0.35,26.0,27.0,80.0,80.0,7.0,13.0,47.0,0.69,67.0,83.0
2021-03-26,5.0,8.0,40.0,15.0,40.0,50.0,0.55,0.67,53.0,53.0,70.0,83.0,11.0,17.0,59.0,1.42,56.0,89.0
2023-12-09,11.0,5.0,40.0,22.0,40.0,49.0,2.29,0.65,56.0,36.0,49.0,48.0,12.0,36.0,57.0,2.29,56.0,92.0
2020-04-10,2.0,2.0,25.0,5.0,25.0,16.0,0.59,0.54,80.0,88.0,48.0,56.0,2.0,13.0,25.0,0.63,88.0,69.0
2023-05-02,4.0,5.0,12.0,7.0,12.0,12.0,1.05,0.34,51.0,34.0,88.0,78.0,8.0,25.0,28.0,1.05,51.0,90.0
2023-07-25,17.0,9.0,19.0,8.0,19.0,22.0,1.93,0.67,65.0,46.0,63.0,72.0,17.0,22.0,22.0,1.93,65.0,77.0
2020-10-20,9.0,8.0,64.0,88.0,64.0,63.0,1.32,0.51,91.0,49.0,71.0,68.0,9.0,194.0,76.0,3.26,91.0,85.0
2020-09-09,4.0,1.0,32.0,33.0,32.0,48.0,1.05,0.39,52.0,42.0,77.0,98.0,4.0,45.0,48.0,1.05,90.0,108.0
2023-04-24,2.0,5.0,39.0,9.0,39.0,31.0,1.47,0.4,47.0,22.0,78.0,66.0,19.0,38.0,48.0,1.47,47.0,82.0
2020-12-24,2.0,7.0,27.0,30.0,27.0,45.0,0.31,0.51,34.0,47.0,61.0,74.0,7.0,30.0,48.0,0.51,76.0,74.0
2023-03-04,14.0,12.0,34.0,11.0,34.0,39.0,0.57,0.69,60.0,37.0,78.0,79.0,14.0,22.0,45.0,0.69,60.0,88.0
2020-04-29,11.0,1.0,40.0,11.0,40.0,27.0,1.23,0.4,102.0,21.0,62.0,65.0,11.0,37.0,46.0,1.23,102.0,85.0
2021-04-28,5.0,4.0,31.0,6.0,31.0,26.0,0.25,0.16,53.0,59.0,81.0,108.0,5.0,18.0,50.0,0.44,59.0,108.0
2020-07-04,9.0,1.0,28.0,8.0,28.0,10.0,0.85,0.49,40.0,40.0,68.0,84.0,9.0,14.0,28.0,0.85,40.0,95.0
